EXTRACTED HORN RULES (FILTERED)
Afrika & kvinne & mellom 40 og 50 ---> Oslo
Afrika & kvinne & mellom 40 og 50 ---> frisør
Bergen & Asia & kvinne ---> eldre enn 60
Bergen & Asia & kvinne ---> psykolog
Bodø & Afrika & kvinne & eldre enn 60 ---> FALSE
Bodø & Afrika & kvinne & eldre enn 60 ---> arkitekt
Bodø & Afrika & kvinne & eldre enn 60 ---> elektriker
Bodø & Afrika & kvinne & eldre enn 60 ---> frisør
Bodø & Afrika & kvinne & eldre enn 60 ---> politiker
Bodø & Afrika & kvinne & eldre enn 60 ---> psykolog
Bodø & Afrika & kvinne & eldre enn 60 ---> rørlegger
Bodø & Afrika & kvinne & eldre enn 60 ---> sveiser
Bodø & Afrika & kvinne & eldre enn 60 ---> sykepleier
Nord Amerika & kvinne ---> Oslo
Nord Amerika & kvinne ---> frisør
Stavanger & Afrika & kvinne ---> eldre enn 60
Stavanger & Afrika & kvinne ---> psykolog
Stavanger & Asia & kvinne & mellom 40 og 50 ---> FALSE
Stavanger & Asia & kvinne & mellom 40 og 50 ---> arkitekt
Stavanger & Asia & kvinne & mellom 40 og 50 ---> elektriker
Stavanger & Asia & kvinne & mellom 40 og 50 ---> frisør
Stavanger & Asia & kvinne & mellom 40 og 50 ---> politiker
Stavanger & Asia & kvinne & mellom 40 og 50 ---> psykolog
Stavanger & Asia & kvinne & mellom 40 og 50 ---> rørlegger
Stavanger & Asia & kvinne & mellom 40 og 50 ---> sveiser
Stavanger & Asia & kvinne & mellom 40 og 50 ---> sykepleier
Sør Amerika & kvinne ---> frisør
arkitekt & kvinne ---> Afrika
arkitekt & kvinne ---> Asia
arkitekt & kvinne ---> Australia
arkitekt & kvinne ---> Bergen
arkitekt & kvinne ---> Bodø
arkitekt & kvinne ---> Europa
arkitekt & kvinne ---> FALSE
arkitekt & kvinne ---> Kristiansand
arkitekt & kvinne ---> Nord Amerika
arkitekt & kvinne ---> Oslo
arkitekt & kvinne ---> Stavanger
arkitekt & kvinne ---> Sør Amerika
arkitekt & kvinne ---> Tromsø
arkitekt & kvinne ---> Trondheim
arkitekt & kvinne ---> eldre enn 60
arkitekt & kvinne ---> mellom 20 og 30
arkitekt & kvinne ---> mellom 30 og 40
arkitekt & kvinne ---> mellom 40 og 50
arkitekt & kvinne ---> mellom 50 og 60
arkitekt & kvinne ---> yngre enn 20
arkitekt & kvinne ---> Ålesund
elektriker & kvinne ---> Afrika
elektriker & kvinne ---> Asia
elektriker & kvinne ---> Australia
elektriker & kvinne ---> Bergen
elektriker & kvinne ---> Bodø
elektriker & kvinne ---> Europa
elektriker & kvinne ---> FALSE
elektriker & kvinne ---> Kristiansand
elektriker & kvinne ---> Nord Amerika
elektriker & kvinne ---> Oslo
elektriker & kvinne ---> Stavanger
elektriker & kvinne ---> Sør Amerika
elektriker & kvinne ---> Tromsø
elektriker & kvinne ---> Trondheim
elektriker & kvinne ---> eldre enn 60
elektriker & kvinne ---> mellom 20 og 30
elektriker & kvinne ---> mellom 30 og 40
elektriker & kvinne ---> mellom 40 og 50
elektriker & kvinne ---> mellom 50 og 60
elektriker & kvinne ---> yngre enn 20
elektriker & kvinne ---> Ålesund
