ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;2;1.483;1.483;0:00:01
2;110;1;1.228;2.711;0:00:02
3;118;2;1.486;4.197;0:00:04
4;91;1;0.570;4.767;0:00:04
5;88;1;0.791;5.558;0:00:05
6;88;1;1.201;6.759;0:00:06
7;108;1;1.627;8.386;0:00:08
8;87;2;2.088;10.474;0:00:10
9;94;1;1.229;11.703;0:00:11
10;95;3;2.447;14.15;0:00:14
11;96;1;1.698;15.848;0:00:15
12;114;2;3.053;18.901;0:00:18
13;130;4;4.012;22.913;0:00:22
14;131;1;2.312;25.225;0:00:25
15;153;1;2.807;28.032;0:00:28
16;165;1;2.859;30.891;0:00:30
17;182;2;4.083;34.974;0:00:34
18;162;1;2.658;37.632;0:00:37
19;168;2;4.111;41.743;0:00:41
20;169;4;4.869;46.612;0:00:46
21;178;2;3.912;50.524;0:00:50
22;186;1;3.779;54.303;0:00:54
23;199;4;5.448;59.751;0:00:59
24;178;4;4.486;64.237;0:01:04
25;175;2;3.467;67.704;0:01:07
26;171;4;4.361;72.065;0:01:12
27;170;1;2.660;74.725;0:01:14
28;149;1;2.395;77.12;0:01:17
29;150;1;4.020;81.14;0:01:21
30;158;1;4.445;85.585;0:01:25
31;167;1;5.012;90.597;0:01:30
32;168;4;7.150;97.747;0:01:37
33;176;1;5.578;103.325;0:01:43
34;198;2;7.468;110.793;0:01:50
35;179;3;7.405;118.198;0:01:58
36;194;1;6.073;124.271;0:02:04
37;202;1;6.730;131.001;0:02:11
38;211;2;7.141;138.142;0:02:18
39;207;1;4.265;142.407;0:02:22
40;219;1;6.981;149.388;0:02:29
41;217;3;5.327;154.715;0:02:34
42;197;6;6.644;161.359;0:02:41
43;217;2;7.756;169.115;0:02:49
44;199;6;6.588;175.703;0:02:55
45;198;4;5.292;180.995;0:03:00
46;196;1;3.842;184.837;0:03:04
47;208;2;8.548;193.385;0:03:13
48;217;7;11.608;204.993;0:03:24
49;216;1;4.516;209.509;0:03:29
50;229;3;10.614;220.123;0:03:40
51;223;2;10.016;230.139;0:03:50
52;220;1;4.549;234.688;0:03:54
53;221;5;10.318;245.006;0:04:05
54;204;1;7.962;252.968;0:04:12
55;187;1;7.122;260.09;0:04:20
56;174;1;6.274;266.364;0:04:26
57;154;8;8.845;275.209;0:04:35
58;154;2;6.294;281.503;0:04:41
59;155;8;8.571;290.074;0:04:50
60;164;3;7.199;297.273;0:04:57
61;155;5;7.829;305.102;0:05:05
62;156;1;6.006;311.108;0:05:11
63;170;2;6.528;317.636;0:05:17
64;171;1;6.082;323.718;0:05:23
65;177;1;6.401;330.119;0:05:30
66;178;3;8.158;338.277;0:05:38
67;176;2;3.714;341.991;0:05:41
68;183;1;6.978;348.969;0:05:48
69;177;1;7.701;356.67;0:05:56
70;184;1;7.276;363.946;0:06:03
71;182;3;8.506;372.452;0:06:12
72;196;5;9.365;381.817;0:06:21
73;195;12;9.157;390.974;0:06:30
74;202;6;10.606;401.58;0:06:41
75;217;1;8.945;410.525;0:06:50
76;199;1;4.215;414.74;0:06:54
77;196;1;8.660;423.4;0:07:03
78;197;3;9.205;432.605;0:07:12
79;211;2;9.593;442.198;0:07:22
80;212;13;16.166;458.364;0:07:38
81;191;1;4.746;463.11;0:07:43
82;211;9;14.279;477.389;0:07:57
83;210;18;14.087;491.476;0:08:11
84;227;23;22.835;514.311;0:08:34
85;228;7;13.817;528.128;0:08:48
86;212;17;20.337;548.465;0:09:08
87;215;2;13.011;561.476;0:09:21
88;214;2;5.881;567.357;0:09:27
89;199;1;4.850;572.207;0:09:32
90;215;1;12.272;584.479;0:09:44
91;217;1;11.226;595.705;0:09:55
92;197;7;13.765;609.47;0:10:09
93;206;14;17.288;626.758;0:10:26
94;204;5;13.620;640.378;0:10:40
95;213;3;12.939;653.317;0:10:53
96;222;5;13.506;666.823;0:11:06
97;223;1;12.825;679.648;0:11:19
98;220;3;6.431;686.079;0:11:26
99;219;1;5.127;691.206;0:11:31
100;220;4;13.041;704.247;0:11:44
101;228;7;14.905;719.152;0:11:59
102;228;10;16.487;735.639;0:12:15
103;228;1;12.055;747.694;0:12:27
104;237;8;17.001;764.695;0:12:44
105;244;3;13.437;778.132;0:12:58
106;250;4;15.361;793.493;0:13:13
107;244;1;14.186;807.679;0:13:27
108;240;8;16.776;824.455;0:13:44
109;241;6;15.660;840.115;0:14:00
110;242;22;24.897;865.012;0:14:25
111;251;3;16.507;881.519;0:14:41
112;248;2;7.843;889.362;0:14:49
113;246;2;14.722;904.084;0:15:04
114;256;5;16.317;920.401;0:15:20
115;257;6;16.972;937.373;0:15:37
116;271;2;16.555;953.928;0:15:53
117;283;1;15.888;969.816;0:16:09
118;295;4;19.286;989.102;0:16:29
119;277;5;10.858;999.96;0:16:39
120;279;7;20.340;1020.3;0:17:00
121;279;3;19.978;1040.278;0:17:20
122;276;8;12.337;1052.615;0:17:32
123;285;3;19.474;1072.089;0:17:52
